time,XRPUSDT,DOGEUSDT,TONUSDT,ADAUSDT,SHIBUSDT,AVAXUSDT,TRXUSDT,LINKUSDT,UNIUSDT,DOTUSDT,BCHUSDT,NEARUSDT,LTCUSDT,POLUSDT,PEPEUSDT,ICPUSDT,KASUSDT,FETUSDT,ETCUSDT,APTUSDT,HBARUSDT,FILUSDT,STXUSDT,XLMUSDT,ARBUSDT,IMXUSDT,INJUSDT,WIFUSDT,SUIUSDT,GRTUSDT
2025-01-13 07:15:00,2.4717,0.32874,5.166,0.9388,0.000020988,35.066,0.22734,19.178,13.082,6.429,430.28,4.735,99.06,0.4333,0.0000170064,9.908,0.11397,1.2375,24.528,8.465,0.27085,4.96,1.4428,0.41462,0.7015,1.1749,19.981,1.4706,4.525,0.19356
2025-01-13 07:30:00,2.4644,0.32867,5.176,0.9395,0.00002094,35.096,0.22758,19.159,13.138,6.429,430.96,4.739,99.05,0.4345,0.0000170829,9.919,0.11394,1.2381,24.455,8.486,0.27096,4.957,1.4449,0.41326,0.7032,1.1765,19.99,1.4756,4.5338,0.19357
2025-01-13 07:45:00,2.4611,0.32825,5.167,0.9355,0.000020916,35.045,0.22691,19.09,13.11,6.4,429.54,4.712,98.88,0.4331,0.0000170499,9.898,0.11323,1.2364,24.43,8.465,0.2697,4.951,1.4432,0.41173,0.7016,1.1763,19.957,1.4742,4.5196,0.19302
2025-01-13 08:00:00,2.4407,0.32741,5.157,0.9309,0.000020803,34.825,0.22551,18.956,13.068,6.378,428.87,4.685,98.51,0.4317,0.0000169624,9.845,0.11291,1.2273,24.285,8.409,0.26826,4.931,1.4301,0.40831,0.6986,1.1629,19.846,1.4806,4.5043,0.19159
2025-01-13 08:15:00,2.4326,0.32521,5.139,0.9262,0.00002073,34.563,0.22489,18.826,13.01,6.343,425.65,4.646,98.01,0.4283,0.0000168893,9.758,0.1128,1.2178,24.128,8.338,0.26677,4.89,1.4219,0.40803,0.6927,1.1604,19.738,1.4743,4.4929,0.19048
2025-01-13 08:30:00,2.4393,0.32595,5.153,0.9255,0.00002075,34.622,0.22494,18.871,13.033,6.361,425.87,4.642,98.07,0.4302,0.0000168687,9.776,0.11296,1.2221,24.152,8.356,0.26716,4.901,1.4261,0.40948,0.6937,1.1597,19.747,1.4726,4.4828,0.19068
2025-01-13 08:45:00,2.4374,0.32521,5.14,0.9257,0.000020704,34.57,0.22464,18.768,12.975,6.347,425.54,4.641,98.11,0.4283,0.0000168079,9.733,0.11256,1.2168,24.126,8.348,0.26659,4.878,1.4206,0.40881,0.6902,1.1551,19.659,1.4654,4.4557,0.19029
2025-01-13 09:00:00,2.4345,0.32447,5.121,0.9238,0.000020647,34.537,0.22412,18.767,12.938,6.346,423.98,4.626,97.63,0.4279,0.0000167716,9.738,0.1126,1.2121,24.047,8.32,0.26651,4.866,1.4178,0.40761,0.6869,1.1476,19.556,1.4558,4.4326,0.18926
2025-01-13 09:15:00,2.4188,0.32283,5.097,0.9191,0.000020549,34.281,0.22276,18.665,12.849,6.271,421.18,4.58,96.61,0.424,0.0000166775,9.634,0.11175,1.2066,23.858,8.266,0.26498,4.823,1.4114,0.40449,0.6834,1.1447,19.502,1.4576,4.4148,0.18774
2025-01-13 09:30:00,2.439,0.32429,5.123,0.9234,0.000020643,34.395,0.2233,18.769,12.864,6.292,421.98,4.605,97.25,0.4264,0.0000167554,9.669,0.11241,1.2051,23.936,8.33,0.26725,4.856,1.4136,0.40587,0.6856,1.1489,19.569,1.4631,4.4613,0.18867
2025-01-13 09:45:00,2.4437,0.32407,5.12,0.925,0.000020621,34.32,0.22248,18.71,12.833,6.28,422.15,4.607,97.27,0.4265,0.000016739,9.666,0.11264,1.2061,23.895,8.325,0.26706,4.842,1.4118,0.40728,0.6853,1.1481,19.535,1.4618,4.4569,0.18859
2025-01-13 10:00:00,2.4416,0.3233,5.094,0.9194,0.000020522,34.203,0.22214,18.629,12.773,6.248,420.88,4.588,96.86,0.4244,0.0000166499,9.612,0.11209,1.1961,23.833,8.291,0.26635,4.806,1.4056,0.40776,0.6825,1.1437,19.414,1.4608,4.431,0.18746
2025-01-13 10:15:00,2.4288,0.32105,5.071,0.9136,0.000020412,34.063,0.22094,18.468,12.638,6.198,416.21,4.552,95.91,0.421,0.0000165121,9.55,0.11148,1.1859,23.641,8.269,0.26477,4.765,1.3946,0.40474,0.6761,1.1348,19.261,1.4442,4.4184,0.1863
2025-01-13 10:30:00,2.4232,0.32037,5.069,0.914,0.000020291,34.001,0.22078,18.408,12.641,6.173,416.64,4.553,95.67,0.4212,0.0000165028,9.524,0.11115,1.1859,23.638,8.245,0.26418,4.756,1.3888,0.40455,0.6764,1.1343,19.323,1.4389,4.4171,0.18548
2025-01-13 10:45:00,2.4248,0.3201,5.076,0.9156,0.000020297,33.972,0.22063,18.433,12.616,6.169,416.44,4.552,95.75,0.4211,0.0000164579,9.533,0.11095,1.1864,23.608,8.264,0.26507,4.757,1.3919,0.40455,0.6768,1.1329,19.322,1.44,4.4338,0.18587
2025-01-13 11:00:00,2.4045,0.31932,5.066,0.9093,0.00002027,33.813,0.21976,18.35,12.546,6.14,414.46,4.525,95.32,0.4184,0.0000163685,9.494,0.11058,1.1832,23.492,8.266,0.26419,4.735,1.3835,0.4024,0.6742,1.1254,19.199,1.4231,4.4092,0.18489
2025-01-13 11:15:00,2.4042,0.31972,5.044,0.9089,0.000020238,33.839,0.21953,18.288,12.525,6.127,413.54,4.509,95.3,0.4177,0.0000163437,9.475,0.11034,1.1746,23.451,8.239,0.26377,4.728,1.3843,0.40142,0.6739,1.1229,19.135,1.4173,4.4048,0.1847
2025-01-13 11:30:00,2.3625,0.31703,5.009,0.9017,0.00002003,33.55,0.21769,18.239,12.42,6.082,407.8,4.465,94.26,0.4138,0.0000160905,9.39,0.10958,1.1632,23.273,8.192,0.26011,4.686,1.3678,0.39799,0.6681,1.1148,18.975,1.4357,4.3415,0.18266
2025-01-13 11:45:00,2.3377,0.31518,4.998,0.8934,0.000019981,33.378,0.21676,18.092,12.273,6.057,406.65,4.456,93.91,0.4128,0.0000159938,9.315,0.10878,1.1575,23.162,8.131,0.25913,4.66,1.3602,0.39587,0.665,1.1106,18.886,1.4469,4.3078,0.18151
2025-01-13 12:00:00,2.3629,0.31775,5.05,0.8985,0.000020139,33.654,0.21881,18.242,12.433,6.12,411.8,4.512,94.68,0.4183,0.000016136,9.466,0.11,1.1658,23.358,8.19,0.26157,4.714,1.3733,0.39757,0.6703,1.1222,18.985,1.4573,4.3629,0.18324
2025-01-13 12:15:00,2.3727,0.31804,5.066,0.9002,0.000020149,33.775,0.21895,18.304,12.428,6.142,411.4,4.506,94.82,0.419,0.0000161929,9.47,0.1101,1.1727,23.406,8.213,0.26229,4.718,1.382,0.3997,0.6728,1.1266,19.077,1.4505,4.3491,0.184
2025-01-13 12:30:00,2.3832,0.31769,5.088,0.9013,0.00002015,33.718,0.21968,18.333,12.446,6.142,411.87,4.495,94.84,0.4188,0.0000162028,9.465,0.10927,1.1721,23.44,8.211,0.26227,4.717,1.3827,0.39954,0.6734,1.1279,19.034,1.4624,4.3609,0.18458
2025-01-13 12:45:00,2.3759,0.31684,5.09,0.899,0.000020074,33.582,0.2192,18.271,12.374,6.115,411,4.49,94.55,0.4182,0.0000161418,9.448,0.11003,1.1689,23.348,8.165,0.26239,4.701,1.3798,0.40075,0.6721,1.1246,18.955,1.4429,4.3481,0.18392
2025-01-13 13:00:00,2.3865,0.3195,5.129,0.909,0.000020278,33.954,0.22078,18.402,12.522,6.189,414.54,4.527,95.5,0.424,0.0000162848,9.534,0.11094,1.1794,23.556,8.229,0.26451,4.747,1.3927,0.40314,0.6792,1.1377,19.114,1.455,4.3953,0.18592
2025-01-13 13:15:00,2.3931,0.32055,5.157,0.909,0.000020357,33.986,0.2206,18.478,12.532,6.198,414.93,4.549,95.9,0.4249,0.0000163669,9.546,0.11174,1.1824,23.565,8.268,0.26443,4.764,1.3985,0.40254,0.6798,1.1415,19.152,1.4638,4.4066,0.18659
2025-01-13 13:30:00,2.3777,0.31923,5.142,0.9056,0.000020224,33.872,0.22062,18.393,12.472,6.169,412.95,4.531,95.39,0.4213,0.0000162555,9.511,0.11066,1.1777,23.516,8.204,0.26317,4.75,1.391,0.40079,0.6762,1.136,19.005,1.449,4.3675,0.18587
2025-01-13 13:45:00,2.378,0.31872,5.134,0.9065,0.000020237,33.937,0.22033,18.406,12.46,6.176,411.92,4.538,95.49,0.4207,0.0000162585,9.523,0.1108,1.1759,23.515,8.188,0.2631,4.746,1.3902,0.40057,0.6752,1.1332,18.968,1.4415,4.3668,0.18573
2025-01-13 14:00:00,2.378,0.31834,5.108,0.9031,0.00002019,33.915,0.22056,18.377,12.428,6.16,411.55,4.526,95.22,0.4199,0.0000161766,9.495,0.10999,1.1718,23.505,8.165,0.26333,4.735,1.3864,0.39926,0.6734,1.1332,19.005,1.4415,4.3766,0.18519
2025-01-13 14:15:00,2.3751,0.31763,5.103,0.9017,0.00002008,33.862,0.22043,18.339,12.37,6.158,410.2,4.529,95.02,0.419,0.0000161196,9.481,0.11007,1.1717,23.503,8.131,0.26218,4.733,1.3827,0.39963,0.6718,1.1306,18.971,1.4323,4.3571,0.18515
2025-01-13 14:30:00,2.4456,0.32062,5.143,0.9125,0.000020267,34.005,0.22035,18.585,12.476,6.225,413.19,4.577,95.88,0.4234,0.0000162019,9.611,0.11135,1.1891,23.737,8.205,0.26617,4.788,1.396,0.40789,0.6782,1.1446,19.188,1.4399,4.4753,0.18765
2025-01-13 14:45:00,2.4302,0.32184,5.131,0.9188,0.000020351,34.116,0.22074,18.583,12.474,6.239,413.91,4.597,95.9,0.4262,0.0000162579,9.664,0.11242,1.1984,23.736,8.202,0.26866,4.806,1.3964,0.40737,0.6768,1.1498,19.239,1.4314,4.4667,0.18814
2025-01-13 15:00:00,2.4718,0.32476,5.213,0.9349,0.000020595,34.506,0.22249,18.871,12.644,6.314,417.63,4.642,96.55,0.4309,0.0000165785,9.798,0.11342,1.2172,23.948,8.297,0.27349,4.867,1.4159,0.41401,0.6873,1.1728,19.493,1.456,4.552,0.19177
2025-01-13 15:15:00,2.4674,0.32401,5.184,0.9288,0.000020497,34.444,0.22223,18.841,12.576,6.269,415.76,4.628,96.51,0.4276,0.00001648,9.735,0.11341,1.2069,23.924,8.267,0.27191,4.858,1.4106,0.4141,0.6851,1.1623,19.413,1.4457,4.525,0.19029
2025-01-13 15:30:00,2.4811,0.32716,5.22,0.9338,0.000020575,34.665,0.22353,19.03,12.702,6.318,419.04,4.662,97.06,0.4321,0.0000165659,9.844,0.1148,1.2151,24.137,8.31,0.27284,4.897,1.4254,0.41865,0.6918,1.1705,19.757,1.4548,4.5626,0.19199
2025-01-13 15:45:00,2.465,0.3245,5.201,0.9258,0.000020456,34.403,0.2228,18.907,12.586,6.285,415.84,4.639,96.15,0.4302,0.0000164586,9.768,0.11478,1.2061,23.955,8.255,0.27069,4.859,1.4163,0.41484,0.6857,1.1612,19.501,1.4443,4.5163,0.19043
2025-01-13 16:00:00,2.4681,0.32552,5.195,0.9253,0.000020461,34.305,0.22037,18.876,12.499,6.275,414.5,4.625,95.86,0.4277,0.0000164861,9.756,0.11374,1.2056,23.881,8.241,0.27006,4.839,1.4127,0.41613,0.6836,1.1577,19.534,1.4446,4.5525,0.18968
2025-01-13 16:15:00,2.4696,0.32311,5.167,0.9196,0.000020329,34.041,0.21973,18.716,12.418,6.249,410.7,4.588,95.36,0.4265,0.0000162972,9.697,0.11366,1.1988,23.802,8.166,0.26853,4.832,1.4056,0.41694,0.6795,1.1491,19.443,1.4228,4.539,0.1885
2025-01-13 16:30:00,2.4913,0.32473,5.21,0.9272,0.000020409,34.14,0.21989,18.784,12.466,6.278,412.78,4.596,95.71,0.4282,0.0000163734,9.724,0.11419,1.2059,23.876,8.207,0.27032,4.832,1.4083,0.42078,0.6809,1.1572,19.579,1.4301,4.5443,0.18892
2025-01-13 16:45:00,2.4523,0.32102,5.177,0.9125,0.000020143,33.663,0.21786,18.53,12.307,6.202,407.92,4.546,94.69,0.4232,0.000016157,9.621,0.11221,1.1899,23.655,8.082,0.26632,4.786,1.3953,0.41394,0.6727,1.1422,19.294,1.408,4.4601,0.18639
2025-01-13 17:00:00,2.4586,0.32155,5.187,0.9174,0.000020207,33.744,0.21862,18.67,12.34,6.225,410.26,4.56,95.07,0.4247,0.000016194,9.63,0.11334,1.1946,23.734,8.14,0.2678,4.804,1.3989,0.41488,0.6772,1.1496,19.352,1.4065,4.4828,0.18665
2025-01-13 17:15:00,2.4661,0.32319,5.204,0.9182,0.000020324,33.895,0.21992,18.699,12.379,6.236,412.64,4.59,95.5,0.4267,0.0000162256,9.673,0.1133,1.1992,23.828,8.182,0.26863,4.816,1.4085,0.41512,0.6803,1.1578,19.365,1.3992,4.5042,0.18755
2025-01-13 17:30:00,2.4473,0.32104,5.168,0.911,0.000020162,33.575,0.21912,18.508,12.269,6.192,409.71,4.547,94.96,0.4226,0.0000160948,9.587,0.11243,1.1878,23.652,8.105,0.26613,4.784,1.3961,0.41076,0.6736,1.1462,19.176,1.3867,4.4587,0.18537
2025-01-13 17:45:00,2.4453,0.32092,5.171,0.9127,0.000020182,33.604,0.21871,18.487,12.272,6.187,409.8,4.546,94.93,0.4221,0.00001607,9.573,0.11238,1.1882,23.625,8.099,0.26682,4.777,1.3952,0.41018,0.6728,1.1445,19.174,1.388,4.4775,0.1854
2025-01-13 18:00:00,2.4496,0.32154,5.162,0.9112,0.000020228,33.594,0.21907,18.441,12.266,6.186,409.42,4.529,94.96,0.4218,0.0000160251,9.53,0.1127,1.1847,23.639,8.091,0.26704,4.774,1.3937,0.4103,0.6714,1.144,19.177,1.389,4.4836,0.18491
2025-01-13 18:15:00,2.4317,0.31868,5.122,0.9013,0.000019995,33.109,0.21737,18.225,12.135,6.121,405.79,4.461,94.38,0.4164,0.0000157765,9.414,0.11206,1.1712,23.397,7.984,0.26324,4.725,1.3739,0.40734,0.6623,1.1274,18.961,1.3585,4.4313,0.18237
2025-01-13 18:30:00,2.4334,0.32011,5.143,0.9047,0.000020136,33.408,0.21857,18.355,12.217,6.164,408.88,4.5,94.84,0.4195,0.0000159248,9.493,0.11224,1.1841,23.554,8.062,0.26399,4.761,1.3883,0.40761,0.6682,1.1354,19.102,1.3713,4.4449,0.18411
2025-01-13 18:45:00,2.4495,0.32188,5.167,0.9083,0.000020247,33.537,0.21907,18.471,12.25,6.183,410.36,4.524,94.88,0.4222,0.0000159589,9.541,0.11317,1.1884,23.654,8.093,0.26535,4.782,1.3971,0.40877,0.6726,1.1438,19.205,1.3922,4.4702,0.18536
2025-01-13 19:00:00,2.4509,0.32285,5.2,0.9121,0.000020289,33.608,0.21968,18.524,12.289,6.186,411.2,4.537,94.92,0.4231,0.0000160625,9.561,0.11309,1.1905,23.733,8.096,0.26568,4.788,1.4002,0.40952,0.6741,1.1434,19.228,1.4041,4.4945,0.18561
2025-01-13 19:15:00,2.4651,0.32364,5.198,0.9103,0.000020306,33.598,0.21945,18.478,12.253,6.181,410.99,4.53,95.09,0.4223,0.0000160493,9.473,0.11299,1.1876,23.739,8.055,0.26524,4.78,1.3962,0.41125,0.6706,1.1343,19.198,1.4069,4.5166,0.18462
2025-01-13 19:30:00,2.4783,0.32566,5.214,0.9165,0.000020373,33.886,0.22031,18.564,12.356,6.223,413.36,4.566,95.45,0.4251,0.0000161981,9.555,0.11342,1.1992,23.859,8.12,0.26715,4.818,1.4071,0.41316,0.6757,1.1424,19.409,1.4219,4.5151,0.18684
2025-01-13 19:45:00,2.4629,0.32514,5.2,0.9117,0.000020338,33.81,0.22001,18.477,12.369,6.193,412.73,4.549,95.16,0.4234,0.0000161543,9.46,0.11328,1.1942,23.789,8.107,0.26616,4.795,1.4025,0.41017,0.6741,1.1404,19.385,1.4144,4.4991,0.18638
2025-01-13 20:00:00,2.4563,0.32432,5.227,0.9078,0.000020253,33.612,0.21953,18.438,12.345,6.176,410.98,4.525,94.83,0.422,0.0000160511,9.449,0.11284,1.1876,23.738,8.033,0.26457,4.774,1.3967,0.40865,0.6716,1.1307,19.281,1.4012,4.4762,0.18501
2025-01-13 20:15:00,2.4661,0.32569,5.244,0.9121,0.000020333,33.727,0.21978,18.54,12.408,6.198,412.5,4.54,95.26,0.4235,0.0000161358,9.479,0.11317,1.1974,23.796,8.076,0.26528,4.792,1.4014,0.40992,0.6739,1.1375,19.367,1.4085,4.4887,0.18622
2025-01-13 20:30:00,2.4877,0.32944,5.27,0.9245,0.00002058,34.241,0.22142,18.859,12.63,6.277,417.26,4.611,96.39,0.4287,0.0000164255,9.62,0.11485,1.212,24.075,8.189,0.26898,4.852,1.4185,0.41536,0.6848,1.1497,19.602,1.4432,4.5585,0.18925
2025-01-13 20:45:00,2.507,0.33338,5.294,0.9352,0.000020829,34.695,0.22241,19.064,12.768,6.353,421.85,4.673,97.25,0.4334,0.0000166309,9.725,0.11512,1.2271,24.318,8.292,0.27223,4.907,1.4359,0.41803,0.6919,1.1669,19.889,1.4641,4.6283,0.19163
2025-01-13 21:00:00,2.5054,0.33363,5.277,0.9317,0.000020871,34.686,0.22178,19.077,12.754,6.335,422.25,4.672,97.18,0.4334,0.0000166989,9.709,0.1149,1.2291,24.322,8.271,0.27161,4.9,1.4347,0.41522,0.6929,1.1611,19.777,1.4669,4.5972,0.19133
2025-01-13 21:15:00,2.5112,0.33348,5.278,0.933,0.00002093,34.651,0.22201,19.108,12.775,6.359,420.58,4.686,97.26,0.4338,0.0000167049,9.731,0.1156,1.2239,24.394,8.292,0.27181,4.898,1.4382,0.4182,0.6947,1.1619,19.98,1.4716,4.6,0.1916
2025-01-13 21:30:00,2.54,0.33532,5.298,0.9456,0.000021102,34.988,0.2231,19.312,12.859,6.415,424.91,4.723,98.21,0.4384,0.000016813,9.801,0.11636,1.2388,24.592,8.373,0.27505,4.942,1.4552,0.4231,0.702,1.1747,20.236,1.4775,4.6271,0.19343
2025-01-13 21:45:00,2.5316,0.33559,5.302,0.9429,0.000021078,34.937,0.22258,19.306,12.838,6.398,425.44,4.72,98.04,0.4379,0.0000167812,9.78,0.11643,1.2355,24.517,8.388,0.27335,4.949,1.4534,0.42506,0.6999,1.1714,20.107,1.4773,4.6256,0.19325
2025-01-13 22:00:00,2.546,0.33613,5.323,0.9526,0.000021167,35.247,0.22402,19.521,12.938,6.466,428.99,4.763,98.81,0.4422,0.0000169486,9.854,0.11737,1.244,24.652,8.481,0.27525,4.967,1.4684,0.42561,0.7065,1.1867,20.37,1.4881,4.7326,0.19451
2025-01-13 22:15:00,2.5353,0.33708,5.318,0.9499,0.000021232,35.266,0.22391,19.488,12.951,6.456,428.15,4.773,98.87,0.4413,0.0000169191,9.854,0.11697,1.2502,24.664,8.477,0.27718,4.976,1.4658,0.4248,0.7082,1.1874,20.246,1.4856,4.7437,0.19509
2025-01-13 22:30:00,2.5292,0.33625,5.289,0.9458,0.00002114,35.22,0.22322,19.396,12.897,6.428,427.37,4.756,98.45,0.4394,0.0000168447,9.793,0.11659,1.2454,24.602,8.445,0.27674,4.94,1.4561,0.4216,0.7045,1.18,20.186,1.4756,4.7228,0.19387
2025-01-13 22:45:00,2.5297,0.33733,5.29,0.9511,0.000021244,35.334,0.22315,19.48,12.92,6.428,427.24,4.772,98.71,0.4402,0.0000169205,9.801,0.11691,1.2482,24.621,8.468,0.27815,4.934,1.4604,0.42158,0.706,1.1825,20.254,1.4897,4.7472,0.194
2025-01-13 23:00:00,2.5223,0.33737,5.285,0.9477,0.000021219,35.387,0.22276,19.479,12.939,6.415,427.65,4.759,98.65,0.4386,0.0000168913,9.8,0.11723,1.2451,24.606,8.478,0.27683,4.94,1.4577,0.42026,0.7048,1.1824,20.229,1.4946,4.7237,0.19384
2025-01-13 23:15:00,2.5159,0.33688,5.281,0.9424,0.000021155,35.267,0.22284,19.371,12.867,6.389,426.82,4.738,98.37,0.4377,0.0000168608,9.775,0.11759,1.2395,24.502,8.46,0.27472,4.931,1.4527,0.41873,0.703,1.1776,20.122,1.4894,4.718,0.19307
2025-01-13 23:30:00,2.5258,0.33807,5.282,0.9455,0.000021194,35.269,0.2228,19.393,12.884,6.395,427.75,4.744,98.51,0.4391,0.0000168677,9.781,0.11731,1.2385,24.581,8.47,0.27544,4.935,1.4543,0.41968,0.7037,1.1802,20.12,1.4922,4.7379,0.19304
2025-01-13 23:45:00,2.5224,0.3379,5.294,0.944,0.000021193,35.267,0.22279,19.348,12.885,6.389,427.64,4.747,98.38,0.439,0.0000168585,9.779,0.1173,1.241,24.574,8.47,0.27492,4.919,1.4524,0.41943,0.7029,1.1796,20.097,1.4894,4.7459,0.19278
2025-01-14 00:00:00,2.518,0.33597,5.279,0.9386,0.000021102,35.127,0.22249,19.276,12.835,6.372,426.08,4.715,97.63,0.4369,0.0000168017,9.75,0.11811,1.2394,24.471,8.422,0.27276,4.904,1.4432,0.4177,0.7007,1.1721,20.05,1.4853,4.6688,0.19209
2025-01-14 00:15:00,2.5294,0.33811,5.284,0.9417,0.000021153,35.237,0.22274,19.348,12.879,6.391,427.68,4.736,97.78,0.4389,0.0000168573,9.821,0.11813,1.2427,24.519,8.46,0.27485,4.923,1.4513,0.42124,0.7023,1.1769,20.074,1.4873,4.6608,0.19332
2025-01-14 00:30:00,2.5322,0.33831,5.276,0.9395,0.000021127,35.045,0.22216,19.261,12.826,6.378,426.8,4.715,97.75,0.4378,0.0000168239,9.82,0.11804,1.2354,24.474,8.426,0.27512,4.92,1.4429,0.421,0.7002,1.1726,20.044,1.4826,4.6285,0.19279
2025-01-14 00:45:00,2.5437,0.34022,5.281,0.9434,0.000021134,35.064,0.22199,19.286,12.82,6.374,427.26,4.712,97.87,0.4367,0.0000168292,9.813,0.11818,1.2335,24.481,8.421,0.27645,4.917,1.4439,0.42297,0.6987,1.1706,20.16,1.4864,4.6311,0.1925
2025-01-14 01:00:00,2.5419,0.34454,5.301,0.9541,0.000021354,35.44,0.22304,19.557,12.982,6.435,430.3,4.773,98.74,0.4417,0.0000170969,9.935,0.1189,1.2542,24.738,8.522,0.27948,4.97,1.4653,0.4256,0.7076,1.1851,20.383,1.5068,4.6938,0.19532
2025-01-14 01:15:00,2.548,0.3436,5.284,0.9521,0.000021306,35.279,0.22305,19.513,12.985,6.427,430.15,4.754,98.68,0.4413,0.0000170348,9.902,0.11919,1.2524,24.703,8.505,0.27824,4.955,1.4635,0.42687,0.7052,1.1843,20.295,1.4949,4.7194,0.1949
2025-01-14 01:30:00,2.5414,0.34167,5.267,0.9468,0.000021234,35.125,0.22238,19.389,12.915,6.396,428.23,4.733,98.23,0.4388,0.0000169226,9.856,0.11899,1.2431,24.608,8.463,0.27732,4.934,1.4595,0.42453,0.7017,1.1768,20.226,1.4764,4.6751,0.19381
2025-01-14 01:45:00,2.5369,0.34104,5.262,0.9454,0.000021233,35.097,0.22231,19.344,12.894,6.389,427.93,4.724,98.28,0.4385,0.0000169351,9.82,0.1192,1.2416,24.582,8.451,0.27683,4.935,1.4596,0.42181,0.7008,1.1751,20.224,1.4772,4.6611,0.19372
2025-01-14 02:00:00,2.5421,0.34083,5.277,0.9483,0.00002129,35.199,0.22238,19.42,12.9,6.407,428.53,4.742,98.45,0.4398,0.0000170027,9.87,0.12002,1.2484,24.627,8.488,0.27854,4.952,1.4649,0.42203,0.7029,1.1803,20.358,1.4821,4.6593,0.19433
2025-01-14 02:15:00,2.5449,0.34235,5.271,0.9519,0.000021344,35.406,0.22293,19.496,13.005,6.439,431.03,4.769,99.1,0.4433,0.0000170756,9.919,0.1204,1.2562,24.79,8.542,0.2794,4.979,1.4755,0.42266,0.708,1.1892,20.48,1.493,4.7058,0.19531
2025-01-14 02:30:00,2.5365,0.34271,5.263,0.9483,0.000021302,35.303,0.2228,19.41,12.987,6.413,430.98,4.757,99.13,0.4415,0.0000170305,9.883,0.12032,1.2528,24.737,8.514,0.27775,4.968,1.4666,0.42,0.7049,1.1844,20.426,1.4868,4.6958,0.19472
2025-01-14 02:45:00,2.5314,0.34218,5.254,0.9495,0.000021279,35.267,0.22293,19.373,13,6.404,429.87,4.743,98.93,0.4407,0.0000170049,9.873,0.12075,1.2541,24.717,8.498,0.27848,4.961,1.466,0.41872,0.7036,1.1838,20.41,1.481,4.6761,0.19463
2025-01-14 03:00:00,2.5275,0.34279,5.25,0.9511,0.00002129,35.406,0.22295,19.465,13.07,6.42,430.25,4.76,99.08,0.4419,0.0000170698,9.882,0.12103,1.2546,24.782,8.528,0.27787,4.976,1.4697,0.41836,0.7071,1.1883,20.521,1.485,4.6815,0.19481
2025-01-14 03:15:00,2.5329,0.3444,5.252,0.954,0.000021354,35.409,0.2233,19.526,13.093,6.443,431.09,4.78,99.71,0.4431,0.0000171219,9.934,0.12211,1.2551,24.836,8.542,0.27873,4.984,1.4729,0.41917,0.709,1.1938,20.606,1.4904,4.6934,0.19581
2025-01-14 03:30:00,2.5313,0.34438,5.264,0.9505,0.000021314,35.237,0.22339,19.516,13.057,6.423,430.77,4.772,99.79,0.4426,0.0000170976,9.913,0.12283,1.2491,24.829,8.526,0.2775,4.979,1.4672,0.41949,0.708,1.1937,20.496,1.4842,4.6691,0.19527
2025-01-14 03:45:00,2.5319,0.34352,5.251,0.9499,0.000021265,35.171,0.22319,19.483,13.011,6.406,429.04,4.762,99.4,0.4415,0.0000170317,9.872,0.12301,1.2459,24.773,8.514,0.27663,4.974,1.4625,0.41905,0.7073,1.1884,20.437,1.4832,4.6374,0.19488
2025-01-14 04:00:00,2.5426,0.34396,5.264,0.9533,0.000021312,35.342,0.22353,19.579,13.068,6.427,430.53,4.785,99.62,0.4433,0.0000171,9.911,0.12398,1.2483,24.835,8.554,0.278,4.988,1.4686,0.42168,0.7112,1.1946,20.577,1.4914,4.67,0.19579
2025-01-14 04:15:00,2.5363,0.34248,5.259,0.9516,0.000021295,35.342,0.22338,19.558,13.047,6.43,430.44,4.775,99.17,0.4428,0.0000170781,9.902,0.12292,1.2445,24.775,8.538,0.27751,4.986,1.4655,0.42082,0.7111,1.1953,20.57,1.488,4.6661,0.19614
2025-01-14 04:30:00,2.5359,0.34298,5.255,0.9529,0.000021293,35.411,0.22325,19.586,13.045,6.431,430.98,4.777,98.97,0.4425,0.0000171173,9.9,0.12441,1.2432,24.817,8.544,0.27787,4.988,1.4682,0.42098,0.7152,1.1977,20.56,1.49,4.6671,0.19617
2025-01-14 04:45:00,2.5389,0.3435,5.253,0.957,0.000021349,35.514,0.22352,19.643,13.1,6.449,431.59,4.806,99.03,0.4439,0.0000171935,9.955,0.12345,1.2522,24.855,8.59,0.27897,5.004,1.4761,0.42071,0.7174,1.2022,20.692,1.502,4.6857,0.19738
2025-01-14 05:00:00,2.548,0.34522,5.271,0.9635,0.000021419,35.705,0.225,19.736,13.159,6.487,433.59,4.829,99.81,0.4462,0.0000172823,9.995,0.12381,1.2621,24.916,8.637,0.2804,5.04,1.4803,0.42244,0.7229,1.2039,20.772,1.5078,4.7021,0.19846
2025-01-14 05:15:00,2.5388,0.34412,5.26,0.9597,0.00002133,35.505,0.22413,19.616,13.107,6.448,432.13,4.805,99.29,0.4443,0.0000172037,9.947,0.12379,1.2536,24.848,8.583,0.27859,5.021,1.4724,0.42016,0.7189,1.1998,20.726,1.4967,4.6562,0.19722
2025-01-14 05:30:00,2.533,0.34434,5.249,0.9539,0.000021318,35.449,0.22394,19.547,13.081,6.43,431.1,4.795,99.09,0.4428,0.0000171988,9.936,0.12268,1.2511,24.792,8.555,0.27796,5.016,1.4678,0.41881,0.7185,1.1969,20.683,1.4893,4.6389,0.19676
